id,country,score,complexity
1760976594035740,TW,0.45711350968006503,-0.3889895813546363
1769125183672360,US,0.48189675350239597,0.9143622949124243
1761349791131680,DE,0.44920298201632186,-0.29805805510344596
1761349791131680,DE,0.44920298201632186,-0.29805805510344596
1760994279224360,US,0.49791554428793056,0.8688965317868291
1760994106822680,US,0.4933622670713614,0.8688965317868291
1764682998318110,SA,0.4510401251036394,0.8688965317868291
1764683434675230,SA,0.4515495201995068,0.8688965317868291
1764780754444320,SA,0.4703409706590874,0.8688965317868291
1760992820980780,US,0.4744990092011483,0.8688965317868291
1760992820980780,US,0.4744990092011483,0.8688965317868291
1760830886456350,NZ,0.49240579611363383,0.5657914442828617
1769110098498590,AU,0.4846082687992113,0.9598280580380194
1769110098498590,DE,0.39810880322283565,-0.29805805510344596
1769110098498590,IE,0.45125907725169306,0.47485991803167127
1769110098498590,IT,0.4345844814779338,0.23237584802849737
1769110098498590,FR,0.49815637786539074,1.1568463649155982
1769110098498590,GB,0.4762709709123318,0.8385860230364323
1769313536632830,NO,0.4696927195265667,0.6264124617836552
1769313536632830,GB,0.48011434188516633,0.7779650055356387
1769887970612270,US,0.4825877432579574,0.8688965317868291
1769887970612270,US,0.4825877432579574,0.8688965317868291
1765382533725210,US,0.4497485877185733,0.9143622949124243
1767466869357580,US,0.4658434100362286,0.9143622949124243
1758080438957070,BR,0.47377405161782515,-0.2374370376026524
1762504948247630,FR,0.49027916694569784,1.1568463649155982
1765335655178250,TR,0.40172603791962536,0.6415677161588532
1764954240539760,PH,0.42063947151575565,0.6264124617836552
1762965090915370,ID,0.4934400163471482,1.278088399917185
1761868771706910,DK,0.4294337843871018,0.15659957615250542
1761157002511390,TR,0.4876173512214435,0.6415677161588532
1761189558286350,CO,0.49788783474281856,1.0962253474148047
1761189558286350,CL,0.48955053685593897,0.9749833124132178
1765318696340480,PH,0.4295297996361624,0.6264124617836552
1763474040569850,US,0.47374100066397573,0.9143622949124243
1762864464425000,ID,0.4914375891625312,1.278088399917185
1764185248838670,US,0.4897261135621398,0.9143622949124243
1761806018822140,ES,0.4733764501390991,0.8840517861620275
1761551428881440,US,0.4921717223529599,0.9143622949124243
1759981349426190,NL,0.4484331452715602,-0.025263476349875275
1761076241030200,GB,0.48037739432269555,0.8385860230364323
1761892014346240,BE,0.45611830005879445,0.6264124617836552
1760870502250530,TH,0.49580334056054476,1.0052938211636147
1759701387422730,BR,0.4964285417469812,0.747654496785242
1760204151601160,MX,0.47756096304788437,0.6264124617836552
