,ID,Average_Score_Difference,Average_Country_Score,Total_Task_Lengths
0,3139893,0.5225098596244866,0.3974358974358974,121.44953326014391
1,1769098122602498,0.683188106172552,0.32999999999999996,63.87236169113143
2,9629372,0.6115634804248664,0.37083333333333335,91.01281865072482
3,1752174620822530,0.5999589852144663,0.3685714285714286,135.4464931970206
4,1734911759996929,0.6613156062897899,0.4810810810810811,152.31862764545866
5,1716134635254786,0.5145192712910411,0.42962962962962964,115.25805306310582
6,3810922,0.4145983383735252,0.4650000000000001,124.07016924347901
7,1718383547650050,0.5497825669425244,0.25588235294117645,110.61145474589414
8,1714701418056706,0.6203559255067791,0.4176470588235294,109.12490273780149
9,1704519112653825,0.7085942407308475,0.490625,94.92721561191583
10,1733016321234945,0.5055104663893798,0.4347826086956521,88.21192927335466
11,3753607,0.6797181680060009,0.5205128205128206,148.41257009267494
12,1658495634612229,0.599262419747041,0.2833333333333333,75.8424063858767
13,1746466901267473,0.6402206367294363,0.3153846153846154,66.3844779367
14,1077236,0.6160621871374498,0.459090909090909,60.65641400216535
15,1755920005992482,0.5073077778861244,0.3096774193548388,117.87965276788374
16,1746897955103761,0.6708445083998238,0.47187500000000004,90.06345278363506
17,1752720527795217,0.6609771067430744,0.43000000000000005,145.15015913872642
18,5655869,0.4313119939478257,0.4755813953488371,165.66236948676953
19,1691911668822018,0.7166140048333728,0.4166666666666668,109.86777852983695
20,1702773810415617,0.41087233789047495,0.311764705882353,95.83393673130298
21,1668911729787909,0.49812675802171086,0.43863636363636355,70.96247912084844
22,1703821567576065,0.6404298227097314,0.5760000000000001,72.71490545198853
23,1671854872651782,0.466388544907773,0.39642857142857146,94.66340562589522
24,1769302206223378,0.6299385655468199,0.290625,0.28705791444746553
25,1739929854796801,0.5985308489499894,0.27599999999999997,68.58152341098567
26,3500723,0.499175203645793,0.527027027027027,0.4277440174180505
27,1708440532375554,0.5777759134987377,0.408,81.29203015691708
28,7211760,0.6445501528504839,0.4935483870967742,122.75963691196735
29,1741913057608722,0.6654078213749908,0.44782608695652176,58.34220430875138
30,1724470454753282,0.7056268351247827,0.4739130434782609,55.42641241705488
31,1723453161441282,0.7060184609733463,0.35714285714285715,101.60013663081878
32,1694610948369410,0.7339601867832855,0.5288461538461539,76.35665964794812
33,1710766312791041,0.6290640222066247,0.38518518518518513,114.44593595111361
34,1768211443916817,0.7945068376025531,0.4148148148148148,91.96531242830457
35,3271035,0.6682240887687808,0.39459459459459456,80.62708617421633
36,1772371860026402,0.6784460660853139,0.42619047619047606,76.87722643205538
37,1717152819047426,0.7474583078160657,0.4523809523809524,0.207453696783938
38,5338213,0.7660151838079925,0.32173913043478264,85.62013704104035
39,9921960,0.4763040855050595,0.4135135135135135,137.036746147559
40,1729270880862209,0.665270235840236,0.37777777777777777,115.40490267387425
41,1695200048739329,0.4668153430134528,0.29090909090909095,59.701669291904885
42,1719206878123010,0.6790693063845528,0.34571428571428575,0.3864732780612629
43,1710346266707970,0.6698743274652774,0.46571428571428575,142.49132413878002
44,1721013871652866,0.6883643732363405,0.3448275862068966,98.47866642435527
45,1730406207574018,0.7362775670492221,0.3875,95.99715198451825
46,9082283,0.7641661872258275,0.36724137931034484,93.15674042669042
47,1749003786899457,0.7903715444463276,0.3585365853658537,0.45799986853719116
48,7615952,0.7782412169956411,0.48139534883720936,173.4182999334693
49,1710756639046657,0.7036264953889659,0.4384615384615384,94.21267595584789
50,6768191,0.6156206077855385,0.3387096774193548,132.15754810059917
51,1764043372560418,0.5987212577574091,0.3464285714285715,94.26363313049424
