,ID,Average_Score_Difference,Average_Country_Score,Total_Task_Lengths
0,1689841547143170,0.6631603164359438,0.9607142857142856,16.05774596994682
1,1771763479218193,0.6923532724430729,0.43793103448275855,22.35111015144339
2,6728796,0.594049499961929,0.9,22.98946446156084
3,1716552374593537,0.6637239488705169,0.706896551724138,20.350853945641095
4,1312666,0.6867159209612206,0.9517241379310345,0.09277065844492643
5,1672986653202437,0.6273519006142697,0.4862068965517241,23.641357669291253
6,7389679,0.651187814052608,0.6571428571428573,22.89904742065709
7,7977305,0.6805582547237335,0.36785714285714294,21.905627965510526
8,1811986,0.6940337252572104,0.7396551724137933,20.329251115515017
9,2326827,0.610403606043893,0.7464285714285716,22.868952225278413
10,1707706610145282,0.6925565409871982,0.5775862068965517,21.93971382144732
11,1771651753636882,0.6193431724972103,0.5310344827586208,22.95834498789194
12,1716146333169665,0.670022174377638,0.6965517241379311,21.866302809199116
13,1719108856889346,0.6828055723787236,0.5120689655172413,21.9191790853844
14,1694295112088577,0.7032624371630458,0.332142857142857,22.966180038506554
15,1739309378401282,0.6768061846251096,0.8655172413793104,24.379664594626377
16,1737428902974466,0.6638554113470198,0.6965517241379311,23.919643510168665
17,1700711913253889,0.6172768108998296,0.5758620689655172,23.473023685120225
18,1767847119851554,0.6335224461881285,0.48571428571428565,22.99935879321051
19,1769097368736786,0.6762895295124226,0.9206896551724137,24.326177439385763
20,9659971,0.7083173275722007,0.3178571428571429,22.03458584357595
21,1759961674413106,0.6088019648130103,0.870689655172414,21.302289582232888
22,5618519,0.6948599222170909,0.7137931034482761,23.449466978056382
23,1752737541815297,0.7043869210646161,0.5196428571428571,22.194337854094613
24,3116616,0.6131474980280839,0.44137931034482764,23.082152711607534
25,1729842322829314,0.6148899240159169,0.8637931034482761,21.219240657675062
26,1772371860026370,0.6163534138769842,0.6413793103448278,20.82721611174841
27,1728888969578497,0.683068840262084,0.6913793103448277,21.1008441730085
28,1752804614390833,0.6317231739501802,0.7071428571428572,23.017774694101835
29,1672130496087046,0.6404304921409908,0.8655172413793106,21.093424939004322
30,1753884661423138,0.6771700022356708,0.5637931034482759,21.75499578101619
31,3950155,0.6168871232165951,0.7821428571428573,22.499644845085232
32,2311966,0.6806536666937657,0.5,17.458363676207533
33,1695095671197697,0.6626343356123015,0.5827586206896551,22.694696758638003
34,1501968,0.6179648530101013,0.8948275862068967,18.117021853498574
35,1695067179302914,0.6421570723525363,0.6310344827586208,20.561277407068506
36,1733016321234945,0.6090684314941786,0.8586206896551726,22.03256544030399
37,1711419252224001,0.6211060167293143,0.9206896551724137,22.53276903835341
38,1077236,0.711592656090568,0.9482758620689655,20.05897602793886
39,6236835,0.6238805742489888,0.7120689655172414,21.00961456695653
40,7736076,0.6713464652642088,0.9,24.39033193110437
41,1756422385051682,0.7083080333741026,0.417857142857143,23.095950994139166
42,1714700309532674,0.6066993638749707,0.7178571428571427,23.194285201131326
43,9921960,0.5923155029655527,0.6862068965517242,22.91248452825644
44,1692119757018113,0.6314727861863162,0.2321428571428572,22.415911603244233
45,5356869,0.6638477949795246,0.9586206896551723,23.12999076135679
46,1713507411937282,0.6071967106548731,0.6241379310344828,20.300691181375967
47,1782229,0.687960131831969,0.39999999999999997,21.596121909748213
48,9162935,0.5937939553957701,0.9206896551724137,23.924566545649785
49,1747108832929793,0.6631476079647269,0.8571428571428571,24.016990372222494
50,5108027,0.6014069649217143,0.9178571428571428,22.086071314811015
51,1695529068585986,0.6632171609887776,0.903448275862069,24.188096761272853
52,8220976,0.6138591842451002,0.8655172413793106,0.06685517346333722
53,1753012934144001,0.628675170961253,0.7689655172413793,23.224569096670674
54,1770119534193714,0.7088189738807144,0.5214285714285715,23.692865117017714
55,8662606,0.6731377040096097,0.7258620689655174,19.98185437807389
56,1735138441321473,0.6981037629642037,0.5603448275862069,22.01402224531114
57,8250939,0.595849506320645,0.9137931034482759,22.205948833451444
58,1715218806419458,0.6344271528691224,0.4827586206896552,23.680753039456157
59,2229067,0.631760666974971,0.7413793103448277,20.279012545146653
60,1717904650320898,0.6926475729554469,0.3344827586206897,21.775831849993295
61,9676392,0.5971012716860999,0.9206896551724137,22.11838431611867
62,1759961674414082,0.6318290865056608,0.489655172413793,23.903180440671786
63,2138727,0.689168071468497,0.9310344827586207,24.4318478205512
64,1714437585276929,0.6961088199146109,0.5413793103448277,22.941738552289216
65,1767935702692865,0.622396202492216,0.7142857142857142,22.924537510475105
66,1746474509119521,0.7031214233939629,0.9785714285714285,11.725475900217683
67,9276652,0.6908378758091708,0.5482758620689655,0.0717048548634007
68,6525737,0.6882759212630728,0.9724137931034482,16.550352796064203
69,9957396,0.6538934558370704,0.6428571428571429,22.9342966368803
70,1714960827917314,0.5870958654540082,0.7999999999999999,22.830658834296937
71,1714052230375426,0.6759536380792861,0.8107142857142857,23.758768369379563
72,8622880,0.6138052117759559,0.903448275862069,23.46779652040059
73,1736353461364738,0.6364832774033855,0.8071428571428572,23.010861172210642
74,6251389,0.6573039560178999,0.8655172413793106,0.0670067260070892
75,1672120680486917,0.6894132783122373,0.8655172413793106,21.074179372931983
76,1672986668009478,0.6619945318950541,0.23928571428571432,21.852913236856626
77,1735693880924161,0.7083041339510779,0.4107142857142856,20.274412380836
78,1759170867953714,0.6165649963861989,0.9448275862068966,21.322755400021336
79,1011085,0.692415871618953,0.9206896551724137,22.373126840001998
80,1718383547650050,0.6028909756951182,0.47142857142857136,18.741999811177497
81,1695191272186881,0.6440495094499648,0.9655172413793104,19.62613913674748
82,1717873004098561,0.703609541030198,0.3357142857142857,23.73256538185517
83,6853731,0.6486403921973684,0.710344827586207,23.233751929403287
84,1738944472697858,0.696644616315975,0.8413793103448277,21.560379127047256
85,1702615776441346,0.6503432391114686,0.5275862068965518,21.969631621925817
86,8895709,0.6830444325783154,0.8551724137931037,21.226056807177983
87,1707485343250433,0.677381757373685,0.35517241379310355,23.965965828653914
88,1743688605202449,0.6729263176323151,0.903448275862069,21.163501648703292
89,1741850392320033,0.67690952074792,0.9172413793103449,24.438132825019995
90,1740028774112258,0.7040265089843689,0.889655172413793,24.345383814364506
91,1695769002769410,0.6704906927692027,0.6206896551724138,22.81071381080916
92,1752174568394754,0.6623639261589325,0.6206896551724139,23.15912875055271
93,8310909,0.6316749985651448,0.9,24.42742317511583
94,1769237292544050,0.6000458662816996,0.682142857142857,21.738171536355182
95,1714819600846850,0.7009253996655644,0.43571428571428583,23.204680092591246
96,1745028869745697,0.6776928646640763,1.0,19.12756264638853
97,1771649360667650,0.6991997804517646,0.4124999999999999,22.72939880776569
98,5988360,0.681143123477067,0.9172413793103449,24.0195375953582
99,5252512,0.634610616332098,0.893103448275862,23.67180230131107
100,1762949452156946,0.6848346495830838,0.8310344827586207,24.75732299298657
101,2963527,0.6171911921107878,0.706896551724138,23.669033179455816
102,1736960305758209,0.6603453873270624,0.33103448275862074,23.908467149220673
103,1690659763144705,0.7022102843556037,0.9,24.4750164980557
104,2861367,0.6412175145555628,0.8689655172413793,22.92888824523369
105,1769227294349330,0.6827345187828558,0.5250000000000001,23.082792046181947
106,6888819,0.6983245324282736,0.8379310344827589,21.916686012147434
107,1732439728831489,0.5909322848282086,0.43214285714285705,23.05695292539331
108,1709535619322882,0.6488417620731128,0.7178571428571429,23.117990311692168
109,1732438000449538,0.6198656812957485,0.41071428571428564,23.96624724333334
110,1739401454974978,0.6348361782038879,0.9137931034482759,24.42396385189837
111,1714699813424130,0.6452755173690939,0.710344827586207,23.16183085071659
112,1739929854796801,0.6473139609534416,0.49642857142857144,17.68959012053371
113,1754816678742065,0.7107654885470253,0.45689655172413796,20.25691779826984
114,1707712541908993,0.6792850224143379,0.5827586206896552,23.059007540338527
115,1695036841030657,0.6608514033131224,0.6620689655172415,19.609434851398934
116,7078113,0.5902129284268681,0.6035714285714285,23.409495826606182
117,1715412305289217,0.6575895766275494,0.6275862068965519,22.942870102411995
118,1738218399766529,0.6646362062882422,0.6793103448275863,20.906748636342996
119,1672028640715781,0.6144322600710619,0.9241379310344826,20.35815220712949
120,6677133,0.5890408623820595,0.7982758620689654,22.3529302410329
121,1743733536302098,0.695969094590046,0.896551724137931,24.402367221389678
122,1710303142350850,0.6197552424500878,0.8999999999999999,18.711330041395893
123,1729354981773313,0.7085870694264041,0.6214285714285716,19.813156244534838
124,1769388556471314,0.6871349499343512,0.7310344827586208,19.985090053136915
125,8085619,0.6547364190235501,0.6448275862068967,21.56767099602738
126,1908685,0.6676113828024374,0.8586206896551724,23.303747440431877
127,1716603082926081,0.6698572093633849,0.8534482758620691,21.231534557362608
128,1750192107946001,0.6604135592649026,0.5258620689655171,21.59287276985634
129,9152229,0.6299686306464428,0.6775862068965519,23.636472782741183
130,1700712799127554,0.6263246797259677,0.24285714285714288,20.065145404641214
131,1755920005992482,0.6166047970335019,0.46428571428571436,23.215081277302467
132,1709538829889538,0.6790438391036242,0.8551724137931036,21.584283434499515
133,1729420416668674,0.6364798629155736,0.8827586206896553,24.37948782312648
134,1705878830248961,0.6568055822230031,0.6431034482758622,23.047334652279403
135,1714437736888321,0.6242766335389969,0.8379310344827585,22.94662116480919
136,1759883889722386,0.6425981676456152,0.47931034482758617,24.118517651014034
137,1736806401258498,0.6529522530043719,0.7125,15.701683940084274
138,7091528,0.592013665557986,0.8241379310344829,23.622803954826278
139,9211081,0.7064722777712249,0.35862068965517246,23.511121399042676
140,2713299,0.6524099522282458,0.713793103448276,21.13849972649127
141,6238895,0.7023381032332009,0.7793103448275862,23.545496275306764
142,1764043372560386,0.6228845203007047,0.8344827586206898,24.958416695216616
143,1752814644707361,0.6598676423566857,0.6821428571428572,16.11196082124572
144,1746471679126529,0.7100498187278549,0.9607142857142856,15.914818687758942
145,1743733252058114,0.6941777794295146,0.9034482758620691,21.06289017288652
146,3250923,0.647771050968275,0.8896551724137931,23.924061365508184
147,1770378596425729,0.6342311470126774,0.6362068965517242,22.953894866935165
148,1748621311175681,0.6080451498147347,0.7821428571428571,22.934360433745876
149,1724279233783810,0.7103244235479261,0.39285714285714285,23.7521967769314
150,1755168751809617,0.6640300036474557,0.6732142857142858,19.326969926487696
151,6507895,0.5949518539829135,0.7948275862068968,20.911573431541022
152,2658129,0.700617948112522,0.606896551724138,23.29759155484219
153,1772589427457042,0.5948142548337715,0.5689655172413793,16.920371239067855
154,6018996,0.6356746931643976,0.8724137931034484,24.1206976751882
155,5229352,0.6338909557343494,0.820689655172414,20.800262571758676
156,1684284296197122,0.6596190704694226,0.42413793103448283,23.35200709973798
157,5357953,0.6447641483314549,0.7120689655172414,20.802940505395828
158,9612813,0.6113381517926001,0.7241379310344829,22.25000727132678
159,1677146358517761,0.6803578258361501,0.8482758620689657,21.858757793619493
160,1754268607211537,0.6828277852822309,0.7913793103448277,22.523669251514292
161,1715242884561922,0.6275996174299546,0.7928571428571428,22.90796670446365
162,2796851,0.5855147425222412,0.4896551724137931,23.80125462568406
163,3500723,0.5917539947009878,1.0,0.06655206837583326
164,1709528915683329,0.6302215385523047,0.8586206896551724,23.21033888288569
165,1743522632016930,0.6599259357801509,0.3035714285714285,23.548594738036453
166,1730407751343106,0.6858484561156083,0.8655172413793104,24.42075894255893
167,1769411685685298,0.6310812946079953,0.8482758620689657,21.95645838742775
168,1694285854171202,0.6964668996618415,0.7844827586206896,20.963456892221828
169,6775555,0.5932677731112205,1.0,22.80950877918811
170,9689106,0.6845137785247354,0.7396551724137932,19.85629542342982
171,1960716,0.6556518502828751,0.6241379310344827,23.50845673305896
172,6958678,0.6939951791080364,0.8655172413793104,24.408522812868437
173,1708245356577793,0.6962277937991942,0.5000000000000001,22.566209412330178
174,1753333041068065,0.6653214724795793,0.5321428571428571,24.816881073952153
175,1772265235365890,0.6945320397382843,0.7051724137931036,19.72858491977561
176,1746471679125505,0.6189305953204267,0.33928571428571425,23.717770287460027
177,1772483946030082,0.6113350664708658,0.725,22.521298343784554
178,5559050,0.7037961654507079,0.4586206896551724,23.788140186129752
179,1770122030869554,0.6353165966291578,0.34642857142857125,23.62129286349003
180,1771651756368914,0.6692828863668038,0.5499999999999999,22.71038595631341
181,1702615828243457,0.6787982397127191,0.5068965517241381,21.725178655166847
182,1771833218364418,0.689927371122473,0.38275862068965527,22.243230453160837
183,1896261,0.664507990654534,0.8862068965517244,17.672197685626553
184,1723656806883329,0.6881200358960547,0.6965517241379311,21.10429228129003
185,1695096874431489,0.6254286342237689,0.6258620689655173,0.07064398705713681
186,1752174620822530,0.7051476819281355,0.8107142857142856,23.79669247909582
187,1695065942222849,0.64318120530139,0.7017241379310346,19.966901208888718
188,1757803306771474,0.6237714358341604,0.9344827586206896,23.960645897443037
189,1725613596949506,0.655397361569256,0.9448275862068966,18.182916608950613
190,9075900,0.7049957251004941,0.9637931034482757,20.53926093312031
191,5628560,0.6265745116436242,0.9310344827586207,23.869117848869646
192,7339032,0.7049459964464053,0.6637931034482759,0.07155330231964871
193,1772381082377233,0.6604247406247442,0.6375000000000001,12.840964478519943
194,6217365,0.642913790371881,0.6913793103448277,22.30232619378844
195,1752720374569010,0.6455217450001545,0.6142857142857142,21.84165336450807
196,1722190997808130,0.6839455683958192,0.3310344827586208,24.02977861194144
197,1738220875222018,0.7076608539841917,0.5892857142857143,21.43225688409786
198,1677142216695810,0.6858134865660631,0.3310344827586208,23.250843692859686
199,1752274718632994,0.6728859399025797,0.49821428571428567,21.84287937904466
200,1693854687232002,0.6450278341500825,0.6678571428571429,21.061116546773622
201,1734245031704577,0.6857901214240435,0.9344827586206897,24.28362094454838
202,1709538693282817,0.6677700606701612,0.8603448275862071,22.182345841135785
203,7767295,0.6527953390947069,0.7000000000000001,20.192991601554787
204,2980780,0.6339173028382636,0.9241379310344826,22.695394080899263
205,1690681203885058,0.5908768788932577,0.6586206896551726,20.706030847171288
206,1694644355452929,0.6289398324976665,0.9103448275862068,25.59822961388619
207,1671854872651782,0.5927164523072027,0.9103448275862068,19.157225438808954
208,1752092805324881,0.6848416575210912,0.6321428571428572,23.656746106206377
